H_TENURE,GEREG,HEFAMINC,HH5TO18,HNUMFAM,H_NUMPER,H_YEAR,H_MONTH,HHINC,HWSVAL,HSEVAL,HEARNVAL,HFRVAL,HANNVAL,HCSPVAL,HDISVAL,HDIVVAL,HEDVAL,HFINVAL,HINTVAL,HOIVAL,HOTHVAL,HPAWVAL,HPENVAL,HRNTVAL,HSSIVAL,HSSVAL,HSURVAL,HUCVAL,HVETVAL,HWCVAL,HPROP_VAL
1,4,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,14,0,1,2,2020,3,31,77000,0,77000,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,130000
1,4,15,0,1,2,2020,3,41,95000,0,95000,0,0,0,0,3572,0,0,50485,0,54057,0,0,0,0,0,0,0,0,0,345000
1,4,14,0,1,2,2020,3,22,18000,0,18000,0,0,0,2300,0,0,0,50,0,34906,0,15000,0,0,17556,0,0,0,0,320000
1,4,13,0,1,1,2020,3,30,1000,0,1000,0,0,0,0,0,0,0,0,0,73000,0,48000,0,0,25000,0,0,0,0,352000
1,4,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,9,0,2,3,2020,3,18,43000,0,43000,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2,4,4,0,1,1,2020,3,5,0,0,0,0,0,0,0,900,0,0,50,1606,11952,0,0,0,9396,0,0,0,0,0,0
2,4,7,0,1,1,2020,3,7,0,0,0,0,0,0,0,0,0,0,5,12000,17005,0,0,0,0,5000,0,0,0,0,0
2,4,14,1,1,6,2020,3,41,136000,0,136000,0,0,24000,0,0,13000,0,17,0,37017,0,0,0,0,0,0,0,0,0,0
1,4,16,3,1,7,2020,3,39,96500,0,96500,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,700000
1,4,14,0,1,2,2020,3,41,90000,0,90000,0,0,0,0,0,0,0,0,0,23880,0,8280,0,0,15600,0,0,0,0,250000
2,4,10,0,1,1,2020,3,24,58000,0,58000,0,0,0,0,70,0,0,610,0,680,0,0,0,0,0,0,0,0,0,0
1,4,15,0,2,2,2020,3,41,149000,0,149000,0,0,0,0,310,0,0,801,0,1111,0,0,0,0,0,0,0,0,0,220000
1,4,16,0,1,2,2020,3,41,42000,50000,92000,0,0,0,0,15000,0,0,655,0,30150,0,14495,0,0,0,0,0,0,0,715000
2,4,9,3,1,6,2020,3,15,11500,25000,36500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,14,2,1,4,2020,3,38,94000,0,94000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320000
1,4,14,1,1,4,2020,3,41,88519,0,88519,0,0,0,0,0,21000,0,377,0,21377,0,0,0,0,0,0,0,0,0,375000
1,4,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,16,0,1,3,2020,3,41,147000,0,147000,0,0,0,0,0,0,0,460,0,460,0,0,0,0,0,0,0,0,0,390000
1,4,14,0,1,2,2020,3,13,0,0,0,0,1164,0,0,0,0,0,37,0,31201,0,0,0,0,30000,0,0,0,0,800000
1,4,16,0,1,2,2020,3,41,350000,0,350000,0,0,0,36000,1,0,0,12,0,60013,0,0,0,24000,0,0,0,0,0,1100000
1,4,12,0,1,1,2020,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450000
1,4,12,1,1,3,2020,3,22,52952,0,52952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000
1,4,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,16,3,1,5,2020,3,41,400000,20000,422200,2200,0,0,0,6000,0,0,4592,0,45592,0,0,35000,0,0,0,0,0,0,775000
1,4,9,0,1,2,2020,3,15,0,0,0,0,0,0,0,0,0,0,0,0,36690,0,0,0,0,34986,0,0,1704,0,180000
1,4,16,2,1,4,2020,3,41,249000,0,249000,0,0,0,0,10,0,0,10600,0,11610,0,0,1000,0,0,0,0,0,0,680000
1,4,11,0,1,3,2020,3,19,0,0,0,0,0,0,0,0,0,0,0,0,45620,0,0,0,420,19200,0,0,0,26000,500000
2,4,13,1,1,4,2020,3,41,235000,0,235000,0,0,0,0,100,0,0,102,0,202,0,0,0,0,0,0,0,0,0,0
1,4,15,0,1,2,2020,3,41,227000,0,227000,0,0,0,0,0,0,0,300,0,300,0,0,0,0,0,0,0,0,0,350000
2,4,6,2,1,4,2020,3,22,40000,0,40000,0,0,0,0,0,0,0,0,0,12558,0,0,0,0,12558,0,0,0,0,0
2,4,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,10,0,1,2,2020,3,36,89004,0,89004,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,180000
2,4,13,0,1,1,2020,3,24,0,0,0,0,0,0,0,0,0,0,1,0,58801,0,3600,0,0,13200,0,0,42000,0,0
1,4,12,0,1,2,2020,3,20,43000,0,43000,0,0,0,0,2200,0,0,21,3212,5433,0,0,0,0,0,0,0,0,0,250000
1,4,14,1,1,3,2020,3,36,85000,0,85000,0,0,0,0,0,0,0,2801,0,2801,0,0,0,0,0,0,0,0,0,280000
2,4,1,0,1,1,2020,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,15,0,1,2,2020,3,41,90000,0,90000,0,0,0,0,0,0,0,20250,0,20250,0,0,0,0,0,0,0,0,0,575000
1,4,15,1,1,3,2020,3,41,146000,70000,216000,0,0,0,0,0,0,0,120,0,120,0,0,0,0,0,0,0,0,0,365000
2,4,16,0,2,2,2020,3,41,139076,0,139076,0,0,0,0,0,0,0,654,0,654,0,0,0,0,0,0,0,0,0,0
1,4,16,3,1,6,2020,3,41,105000,0,105000,0,0,0,0,5000,0,0,7840,0,12840,0,0,0,0,0,0,0,0,0,550000
2,4,13,1,1,3,2020,3,13,31000,0,31000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,12,0,1,1,2020,3,21,52000,0,52000,0,0,0,0,0,0,0,240,0,240,0,0,0,0,0,0,0,0,0,0
1,4,10,0,1,2,2020,3,21,50000,0,50000,0,0,0,0,0,0,0,23,0,23,0,0,0,0,0,0,0,0,0,280000
1,4,13,0,1,1,2020,3,22,30000,0,30000,0,0,0,0,0,0,0,10,0,24010,0,24000,0,0,0,0,0,0,0,175000
1,4,15,1,1,3,2020,3,13,0,25000,25000,0,0,0,0,0,0,0,16,0,6416,0,0,0,6400,0,0,0,0,0,130000
2,4,1,2,1,3,2020,3,6,0,0,0,0,0,0,0,0,0,0,0,0,14538,0,0,0,0,14538,0,0,0,0,0
1,4,14,0,1,2,2020,3,40,0,0,0,0,4500,0,0,1030,0,0,7714,0,97722,0,34442,0,0,36036,0,0,0,0,414000
1,4,16,0,1,2,2020,3,41,538000,0,538000,0,0,0,0,60000,0,0,83750,0,167750,0,0,24000,0,0,0,0,0,0,950000
2,4,10,0,1,1,2020,3,16,31000,0,31000,0,0,0,0,0,0,0,501,0,7701,0,0,0,0,7200,0,0,0,0,0
1,4,15,4,1,6,2020,3,40,98000,0,98000,0,0,0,0,0,0,0,1565,0,1565,0,0,0,0,0,0,0,0,0,548000
1,4,3,0,3,3,2020,3,32,63360,0,63360,0,0,0,0,0,0,0,3,0,15544,0,0,0,11600,3941,0,0,0,0,800000
1,4,9,2,1,4,2020,3,17,42000,0,42000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000
1,4,16,0,1,3,2020,3,41,147300,0,147300,0,0,0,0,5083,0,0,1109,0,35772,0,2280,0,0,25000,0,0,0,0,600000
1,4,8,0,1,1,2020,3,15,32450,0,32450,0,0,0,0,0,0,0,10,0,3850,0,0,0,0,0,0,0,0,3840,17500
2,4,11,0,1,1,2020,3,22,53000,0,53000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,16,1,1,2,2020,3,41,220000,0,220000,0,0,0,0,0,0,0,401,0,401,0,0,0,0,0,0,0,0,0,0
1,4,13,3,2,6,2020,3,41,97000,0,97000,0,0,0,0,0,0,0,4375,0,4375,0,0,0,0,0,0,0,0,0,225000
1,4,13,0,1,2,2020,3,29,66280,0,66280,0,0,0,0,0,0,0,160,0,4030,0,0,0,0,0,0,3870,0,0,225000
2,4,14,1,2,4,2020,3,29,71000,0,71000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,15,0,1,2,2020,3,41,136000,0,136000,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0
1,4,6,0,1,3,2020,3,41,179000,0,179000,0,0,0,14400,0,0,0,42,0,32868,0,0,0,0,18426,0,0,0,0,200000
1,4,10,2,1,4,2020,3,21,50000,0,50000,0,0,0,0,0,0,0,105,0,105,0,0,0,0,0,0,0,0,0,160000
2,4,1,0,1,1,2020,3,4,0,0,0,0,0,0,0,0,0,0,0,0,9576,0,0,0,0,9576,0,0,0,0,0
2,4,6,3,2,6,2020,3,7,17000,0,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,4,0,1,1,2020,3,6,0,0,0,0,0,0,0,0,0,0,1,0,12979,0,0,0,0,12978,0,0,0,0,0
1,4,6,0,1,1,2020,3,11,13500,0,13500,0,0,0,0,12,0,0,1,0,13693,0,0,0,0,13680,0,0,0,0,20000
1,4,15,0,1,5,2020,3,41,114884,0,114884,0,0,0,0,0,4500,0,631,0,5131,0,0,0,0,0,0,0,0,0,515000
1,4,8,0,1,1,2020,3,41,0,100001,100001,0,0,0,0,0,0,0,1,0,13,0,0,0,12,0,0,0,0,0,250000
1,4,15,0,1,2,2020,3,41,132000,0,132000,0,0,0,0,0,0,0,45,0,45,0,0,0,0,0,0,0,0,0,250000
1,4,15,0,2,3,2020,3,41,199000,0,199000,0,9000,0,0,1700,0,0,751,0,86051,0,37800,12000,0,4800,0,0,0,0,2000000
2,4,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,7,0,1,1,2020,3,9,0,0,0,0,0,0,0,0,0,0,1,0,21091,0,0,0,0,21090,0,0,0,0,0
2,4,16,0,1,3,2020,3,41,120000,0,120000,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,4,16,0,1,2,2020,3,41,200000,0,200000,0,0,0,0,110,0,0,330,0,440,0,0,0,0,0,0,0,0,0,750000
1,4,16,1,1,5,2020,3,41,195002,0,195002,0,0,0,0,10,0,0,100200,0,100210,0,0,0,0,0,0,0,0,0,250000
1,4,15,4,1,6,2020,3,41,120960,0,120960,0,0,3900,0,0,0,0,621,0,4521,0,0,0,0,0,0,0,0,0,290000
1,4,15,0,1,2,2020,3,35,55000,15000,77500,7500,0,0,1512,0,0,0,500,0,8012,0,0,0,0,6000,0,0,0,0,285000
2,4,9,0,1,2,2020,3,25,60000,0,60000,0,0,0,0,0,0,0,2000,0,2000,0,0,0,0,0,0,0,0,0,0
1,4,16,0,1,3,2020,3,41,132000,0,132000,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,369000
1,4,14,0,1,2,2020,3,25,0,0,0,0,0,0,0,36,0,0,3019,0,61601,0,18000,25000,0,15546,0,0,0,0,400000
1,4,9,3,1,4,2020,3,12,29713,0,29713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000
1,4,12,5,1,9,2020,3,28,68000,0,68000,0,0,0,0,0,0,0,212,0,212,0,0,0,0,0,0,0,0,0,200000
2,4,15,0,1,2,2020,3,41,100000,0,100000,0,0,0,0,0,0,0,1100,0,1100,0,0,0,0,0,0,0,0,0,0
1,4,12,2,1,4,2020,3,41,49000,-500,48500,0,0,0,0,0,84000,0,104617,0,188617,0,0,0,0,0,0,0,0,0,500000
1,4,15,0,2,4,2020,3,41,177500,9312,186812,0,0,0,0,0,0,0,74000,0,74000,0,0,0,0,0,0,0,0,0,450000
1,4,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,7,2,1,4,2020,3,13,30000,0,30000,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2,4,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,13,0,3,3,2020,3,41,132359,8839,141198,0,0,0,0,0,0,0,7000,0,7000,0,0,0,0,0,0,0,0,0,300000
1,4,7,0,1,3,2020,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770000
2,4,10,1,1,2,2020,3,16,39950,0,39950,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2,4,10,0,1,1,2020,3,13,0,0,0,0,0,0,0,0,0,0,12,0,32424,0,0,0,0,17232,13008,0,2172,0,0
1,4,1,0,1,2,2020,3,41,55000,0,55000,0,0,0,0,150,0,0,200,0,75528,0,45000,0,0,30178,0,0,0,0,170000
2,4,6,0,1,1,2020,3,6,0,0,0,0,0,0,0,0,0,0,0,0,14000,0,0,0,0,14000,0,0,0,0,0
1,4,7,0,1,2,2020,3,38,90000,0,90000,0,0,2880,0,0,0,0,1,0,2881,0,0,0,0,0,0,0,0,0,1000000
2,4,13,1,1,4,2020,3,23,56164,0,56164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,14,1,1,4,2020,3,41,107000,0,107000,0,0,0,0,0,0,0,1563,0,2064,0,0,501,0,0,0,0,0,0,600000
1,4,15,1,1,4,2020,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000
2,4,13,2,1,5,2020,3,30,61382,0,61382,0,0,0,0,0,12000,0,0,0,12000,0,0,0,0,0,0,0,0,0,0
1,4,16,0,2,2,2020,3,22,53865,0,53865,0,0,0,0,0,0,0,1000,0,1000,0,0,0,0,0,0,0,0,0,200000
1,4,16,0,1,2,2020,3,41,150000,40000,190000,0,0,0,0,0,0,0,2500,0,2500,0,0,0,0,0,0,0,0,0,425000
2,4,13,0,2,2,2020,3,30,72000,0,72000,0,0,0,0,0,0,0,607,0,607,0,0,0,0,0,0,0,0,0,0
1,4,14,2,1,5,2020,3,41,128000,0,128000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140000
2,4,4,0,2,2,2020,3,6,14000,0,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,4,0,1,2,2020,3,5,12000,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,7,0,1,1,2020,3,6,0,0,0,0,0,0,0,0,0,0,1,0,14947,1200,0,0,0,13746,0,0,0,0,250000
2,4,16,1,1,3,2020,3,41,244000,0,244000,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0
2,4,11,0,2,2,2020,3,10,16600,0,16600,0,0,0,0,0,0,0,10,0,6236,0,0,0,0,0,0,6226,0,0,0
1,4,16,1,1,3,2020,3,41,147000,0,147000,0,0,0,0,0,0,0,150,0,150,0,0,0,0,0,0,0,0,0,240000
2,4,12,2,1,3,2020,3,40,99000,0,99000,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0
1,4,12,6,1,9,2020,3,24,58000,0,58000,0,0,0,0,0,0,0,105,0,105,0,0,0,0,0,0,0,0,0,250000
1,4,15,3,1,5,2020,3,31,75000,0,75000,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,340000
1,4,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,3,1,2,4,2020,3,19,23000,200,23200,0,0,0,7440,0,0,0,0,0,22440,0,0,0,0,0,15000,0,0,0,0
1,4,11,0,1,1,2020,3,18,0,44000,44000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85000
2,4,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,8,3,1,5,2020,3,10,23040,0,23040,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2,4,10,0,1,1,2020,3,15,17000,0,17000,0,0,0,0,0,0,0,0,0,19428,0,0,0,0,19428,0,0,0,0,0
1,4,8,2,1,3,2020,3,14,30000,0,30000,0,0,0,0,0,0,0,2,0,2882,0,0,0,2880,0,0,0,0,0,112000
1,4,7,2,1,4,2020,3,41,161000,0,161000,0,0,0,0,4750,0,0,366,0,5116,0,0,0,0,0,0,0,0,0,1200000
2,4,4,0,1,1,2020,3,5,0,0,0,0,0,0,0,0,0,0,0,0,12120,0,0,0,0,12120,0,0,0,0,0
1,4,11,0,1,2,2020,3,13,0,0,0,0,0,0,0,0,0,0,300,0,30491,0,1487,0,0,28704,0,0,0,0,300000
1,4,13,0,1,2,2020,3,41,0,0,0,0,0,0,0,30348,0,0,3522,0,117014,0,0,0,0,25812,0,0,40032,0,1100000
1,4,16,2,1,4,2020,3,41,132000,750000,882000,0,0,0,0,100,0,0,6634,0,6734,0,0,0,0,0,0,0,0,0,600000
2,4,12,0,2,3,2020,3,30,73900,0,73900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,16,0,1,2,2020,3,32,0,40000,40000,0,0,0,0,0,0,0,2506,0,37570,0,0,0,0,35064,0,0,0,0,600000
2,4,8,0,1,1,2020,3,15,35500,0,35500,0,0,0,0,40,0,0,3,0,43,0,0,0,0,0,0,0,0,0,0
1,4,14,2,1,5,2020,3,41,250000,0,250000,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,600000
1,4,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,16,0,2,2,2020,3,41,90000,0,90000,0,0,0,0,0,0,0,203,0,46397,0,768,6000,0,18426,0,0,21000,0,650000
1,4,13,1,1,4,2020,3,41,108000,0,108000,0,0,0,0,1000,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,300000
1,4,12,0,1,2,2020,3,27,65000,0,65000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000
1,4,15,1,1,4,2020,3,41,181899,0,181899,0,0,0,0,0,0,0,593,0,11046,0,0,1,0,10452,0,0,0,0,600000
1,4,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,14,0,1,2,2020,3,39,95000,0,95000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,14,0,1,2,2020,3,32,76000,0,76000,0,0,0,0,0,0,0,2004,0,2004,0,0,0,0,0,0,0,0,0,0
1,4,16,1,1,4,2020,3,41,494000,0,494000,0,0,0,0,28000,0,0,2540,0,30540,0,0,0,0,0,0,0,0,0,1300000
2,4,16,0,1,1,2020,3,41,150000,0,150000,0,708,0,0,1,0,0,4021,0,34755,0,0,0,0,0,30025,0,0,0,0
1,4,16,0,2,2,2020,3,41,146000,0,146000,0,0,0,0,1210,0,0,1351,0,2561,0,0,0,0,0,0,0,0,0,330000
2,4,4,3,1,5,2020,3,5,12000,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,9,0,2,2,2020,3,4,9000,0,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,16,0,1,3,2020,3,41,240000,0,240000,0,0,0,0,1466,0,0,2010,0,3476,0,0,0,0,0,0,0,0,0,1000000
1,4,5,0,1,2,2020,3,7,9000,0,9000,0,0,0,0,0,0,0,0,0,8400,0,0,0,0,8400,0,0,0,0,85000
1,4,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,13,0,1,2,2020,3,41,88000,56000,144000,0,0,0,0,0,0,0,7337,0,7337,0,0,0,0,0,0,0,0,0,200000
1,4,13,2,1,5,2020,3,37,86300,1,86301,0,0,0,0,0,650,0,1500,0,5390,0,0,0,0,3240,0,0,0,0,420000
1,4,14,2,1,5,2020,3,33,81000,0,81000,0,0,0,0,0,0,0,42,0,42,0,0,0,0,0,0,0,0,0,385000
1,4,7,0,1,1,2020,3,13,0,0,0,0,0,0,0,50,0,0,6,0,31256,0,31200,0,0,0,0,0,0,0,25000
2,4,15,1,1,6,2020,3,41,195000,0,195000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,16,0,1,2,2020,3,41,205000,0,205000,0,0,0,0,1000,0,0,6694,0,7696,0,0,2,0,0,0,0,0,0,0
1,4,14,0,1,2,2020,3,33,44200,1,44202,1,0,0,0,152,0,0,9,0,36701,0,0,24000,0,12540,0,0,0,0,450000
2,4,10,0,1,1,2020,3,5,0,10000,10000,0,0,0,0,1,0,0,101,0,103,0,0,1,0,0,0,0,0,0,0
2,4,7,0,1,1,2020,3,9,0,0,0,0,0,0,0,0,0,0,1,0,20401,0,0,0,0,20400,0,0,0,0,0
1,4,14,0,1,1,2020,3,14,0,0,0,0,0,0,0,3000,0,0,0,0,32616,0,0,0,0,29616,0,0,0,0,750000
1,4,5,0,1,2,2020,3,6,0,0,0,0,0,0,0,0,0,0,0,0,14826,0,0,0,0,14826,0,0,0,0,125000
1,4,12,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,6,0,1,1,2020,3,7,0,0,0,0,0,0,0,4500,0,0,5210,0,15210,0,5500,0,0,0,0,0,0,0,130000
1,4,1,0,1,2,2020,3,14,0,0,0,0,0,0,0,0,0,0,200,0,33036,0,0,0,11496,17340,0,0,0,0,210000
2,4,4,0,1,2,2020,3,6,0,12000,12000,0,0,0,0,0,0,1500,0,0,1500,0,0,0,0,0,0,0,0,0,0
1,4,11,0,1,2,2020,3,34,3200,0,6200,3000,0,0,0,0,0,0,12001,0,77948,0,16320,1,0,30426,0,0,0,0,100000
1,4,10,0,1,1,2020,3,14,0,0,0,0,0,0,0,8000,0,0,9293,0,32893,0,0,0,0,15600,0,0,0,0,1100000
1,4,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,7,0,1,1,2020,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350000
1,4,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,14,1,1,4,2020,3,41,104000,0,104000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,15,0,1,1,2020,3,41,120002,0,120002,0,0,0,0,0,0,0,10410,0,10410,0,0,0,0,0,0,0,0,0,0
2,4,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,16,2,1,6,2020,3,37,90000,0,90000,0,0,0,0,0,0,0,39,0,39,0,0,0,0,0,0,0,0,0,500000
1,4,16,0,2,2,2020,3,41,131500,0,131500,0,0,0,0,24,0,0,5000,0,42698,0,18000,18000,0,1674,0,0,0,0,50000
2,4,15,0,1,2,2020,3,40,53000,0,53000,0,0,0,0,0,0,0,5,0,45005,0,0,0,0,45000,0,0,0,0,0
1,4,14,4,1,8,2020,3,41,100000,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270000
1,4,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,16,0,1,3,2020,3,41,25000,0,25000,0,0,0,0,0,0,0,7,0,138847,0,0,0,0,27240,0,0,0,0,600000
1,4,11,0,2,2,2020,3,25,62000,0,62000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000
1,4,13,0,2,3,2020,3,27,0,0,0,0,0,0,0,0,0,0,1571,0,67423,0,0,0,0,60852,0,0,0,0,755000
1,4,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,15,1,1,5,2020,3,41,130000,0,130000,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
2,4,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,13,0,1,1,2020,3,25,0,0,0,0,0,0,0,0,0,0,10,0,60928,0,0,0,0,13698,0,0,47220,0,240000
1,4,15,2,1,4,2020,3,41,150000,0,150000,0,0,0,0,0,0,0,2002,0,2002,0,0,0,0,0,0,0,0,0,300000
1,4,4,0,2,3,2020,3,39,19742,0,19742,0,0,0,0,0,0,0,2,0,75430,0,0,50000,0,25428,0,0,0,0,340000
1,4,13,1,1,4,2020,3,30,73000,0,73000,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,350000
1,4,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,15,4,1,7,2020,3,41,120000,0,120000,0,0,0,0,0,0,0,1802,0,1802,0,0,0,0,0,0,0,0,0,150000
1,4,15,0,1,2,2020,3,41,105000,0,105000,0,0,0,0,0,0,0,1620,0,1620,0,0,0,0,0,0,0,0,0,1100000
1,4,7,0,1,1,2020,3,12,0,0,0,0,0,0,0,1010,0,0,5,0,29875,0,0,0,0,13032,0,0,15828,0,200000
1,4,16,1,1,4,2020,3,41,0,160000,160000,0,0,0,0,17000,0,0,21052,0,38052,0,0,0,0,0,0,0,0,0,800000
1,4,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,16,0,1,2,2020,3,41,180000,1489999,1669999,0,0,0,0,100,0,0,38056,0,43156,0,0,5000,0,0,0,0,0,0,500000
2,4,13,1,2,5,2020,3,38,70500,12000,82500,0,0,0,0,0,0,0,10017,0,10017,0,0,0,0,0,0,0,0,0,0
2,4,6,2,1,3,2020,3,9,0,0,0,0,0,4160,0,0,0,0,0,0,20120,0,0,0,15960,0,0,0,0,0,0
2,4,15,0,2,2,2020,3,41,107000,0,107000,0,0,0,0,1000,0,0,206,0,1206,0,0,0,0,0,0,0,0,0,0
1,4,11,0,1,1,2020,3,15,35360,0,35360,0,0,0,0,0,0,0,80,0,80,0,0,0,0,0,0,0,0,0,230000
1,4,16,1,1,3,2020,3,41,85200,0,85200,0,0,0,0,0,0,0,100615,20,100635,0,0,0,0,0,0,0,0,0,1500000
