H_TENURE,GEREG,HEFAMINC,HH5TO18,HNUMFAM,H_NUMPER,H_YEAR,H_MONTH,HHINC,HWSVAL,HSEVAL,HEARNVAL,HFRVAL,HANNVAL,HCSPVAL,HDISVAL,HDIVVAL,HEDVAL,HFINVAL,HINTVAL,HOIVAL,HOTHVAL,HPAWVAL,HPENVAL,HRNTVAL,HSSIVAL,HSSVAL,HSURVAL,HUCVAL,HVETVAL,HWCVAL,HPROP_VAL
2,1,14,0,1,2,2020,3,25,0,48000,48000,0,0,0,0,0,0,0,0,0,12000,0,0,0,0,12000,0,0,0,0,0
2,1,13,0,1,1,2020,3,23,55000,0,55000,0,0,0,0,0,0,0,500,0,500,0,0,0,0,0,0,0,0,0,0
2,1,8,2,2,3,2020,3,41,100032,0,100032,0,0,0,0,0,0,0,1102,4800,5902,0,0,0,0,0,0,0,0,0,0
2,1,3,1,1,3,2020,3,17,24000,0,24000,0,0,0,16800,0,0,0,0,0,16800,0,0,0,0,0,0,0,0,0,0
1,1,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,16,2,1,7,2020,3,41,216500,0,216500,0,0,0,0,200,2100,0,8125,0,10625,0,200,0,0,0,0,0,0,0,400000
1,1,11,0,1,2,2020,3,13,0,0,0,0,0,0,0,15,0,0,19,0,32314,0,0,0,0,32280,0,0,0,0,60000
2,1,14,0,1,1,2020,3,25,60000,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,16,0,3,3,2020,3,34,83000,0,83000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,14,1,1,3,2020,3,41,148000,0,148000,0,0,0,0,0,0,0,1106,0,5106,0,0,0,0,0,0,4000,0,0,2000000
2,1,11,0,1,1,2020,3,17,39000,0,39000,0,0,0,0,200,0,0,2052,0,2252,0,0,0,0,0,0,0,0,0,0
1,1,15,0,1,2,2020,3,35,85000,0,85000,0,0,0,0,400,0,0,50,0,450,0,0,0,0,0,0,0,0,0,209000
2,1,7,1,1,3,2020,3,1,960,0,960,0,0,0,0,0,0,706,0,0,706,0,0,0,0,0,0,0,0,0,0
2,1,11,0,1,2,2020,3,41,426000,0,426000,0,0,0,30000,0,0,0,21,0,30021,0,0,0,0,0,0,0,0,0,0
2,1,16,0,1,5,2020,3,41,245000,0,245000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,15,0,1,3,2020,3,41,106000,0,106000,0,0,0,0,0,0,0,5001,0,5001,0,0,0,0,0,0,0,0,0,280000
1,1,11,2,2,5,2020,3,20,43400,0,43400,0,0,0,0,0,0,0,0,0,5586,0,0,0,0,5586,0,0,0,0,60000
1,1,15,2,1,4,2020,3,41,155000,0,155000,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,219000
1,1,16,1,1,4,2020,3,41,180000,0,180000,0,0,0,0,0,0,0,1770,0,1770,0,0,0,0,0,0,0,0,0,410000
1,1,15,0,1,2,2020,3,41,152000,0,152000,0,0,0,0,0,0,0,166,0,166,0,0,0,0,0,0,0,0,0,275000
1,1,14,0,1,2,2020,3,15,4400,0,4400,0,0,0,0,0,0,0,6853,0,30937,0,0,0,0,24084,0,0,0,0,300000
1,1,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,7,0,1,2,2020,3,5,0,0,0,0,0,0,0,0,0,0,200,0,11000,0,0,0,0,10800,0,0,0,0,110000
1,1,16,1,1,4,2020,3,41,160000,0,160000,0,0,0,0,0,0,0,88,0,88,0,0,0,0,0,0,0,0,0,450000
2,1,14,2,1,3,2020,3,5,12000,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,0,1,1,2020,3,10,0,0,0,0,0,0,0,0,0,0,1,0,23893,0,0,0,0,23892,0,0,0,0,0
1,1,16,0,1,2,2020,3,41,191000,30001,221002,1,0,0,0,12005,0,0,5385,0,73838,0,0,1000,21600,27228,0,0,1620,0,1000000
2,1,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,14,0,1,2,2020,3,41,111000,0,111000,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0
1,1,16,0,1,3,2020,3,41,152000,0,152000,0,0,0,0,0,0,0,1300,0,1300,0,0,0,0,0,0,0,0,0,380000
1,1,16,0,1,4,2020,3,41,264000,0,264000,0,0,0,0,0,0,0,2202,0,2202,0,0,0,0,0,0,0,0,0,400000
2,1,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,11,1,1,4,2020,3,23,53000,1,53001,0,0,0,0,0,0,0,3500,0,3500,0,0,0,0,0,0,0,0,0,168000
1,1,13,1,1,4,2020,3,41,1000000,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280000
1,1,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,5,0,1,1,2020,3,7,0,0,0,0,0,0,0,0,0,0,5202,0,17202,0,0,0,0,12000,0,0,0,0,90000
2,1,13,0,1,1,2020,3,27,0,65000,65000,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
2,1,16,0,3,3,2020,3,41,259000,0,259000,0,0,0,0,4000,7000,0,10044,0,21044,0,0,0,0,0,0,0,0,0,0
2,1,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,15,1,1,4,2020,3,41,50000,60000,110000,0,0,0,0,0,0,0,8335,0,8335,0,0,0,0,0,0,0,0,0,0
2,1,13,0,1,1,2020,3,40,94000,0,94000,0,0,0,0,300,4500,0,14,0,4814,0,0,0,0,0,0,0,0,0,0
2,1,7,0,1,1,2020,3,10,0,0,0,0,0,0,0,0,0,0,1,0,22819,0,0,0,0,22674,144,0,0,0,0
1,1,15,0,1,3,2020,3,41,161000,0,161000,0,0,0,0,0,1000,0,5400,0,6400,0,0,0,0,0,0,0,0,0,350000
1,1,14,0,1,1,2020,3,29,0,0,0,0,27175,0,0,0,0,0,2350,0,71421,0,14136,0,0,14460,0,0,0,0,425000
1,1,16,0,1,3,2020,3,41,210000,0,210000,0,0,0,0,0,0,0,80101,0,103321,0,0,0,0,11220,0,0,12000,0,300000
2,1,6,0,1,1,2020,3,10,0,5000,5000,0,0,0,0,0,0,0,4,0,17638,0,0,0,0,17634,0,0,0,0,0
1,1,12,0,1,1,2020,3,27,0,0,0,0,0,0,0,5300,0,0,20069,0,65361,0,16992,0,0,18000,0,0,0,0,175000
2,1,8,1,3,6,2020,3,31,63500,0,63500,0,0,0,0,0,2500,0,0,0,12340,1140,0,0,8700,0,0,0,0,0,0
1,1,10,0,1,1,2020,3,6,0,0,0,0,0,0,0,0,0,0,1,0,14821,0,0,0,0,14820,0,0,0,0,200000
1,1,12,0,1,2,2020,3,41,0,25000,25000,0,0,0,0,10000,0,0,5,0,78909,0,8904,0,0,42000,0,0,0,0,700000
2,1,13,1,3,9,2020,3,41,141030,0,141030,0,0,0,0,0,2750,0,3228,0,16228,0,0,10000,0,0,250,0,0,0,0
1,1,16,0,2,2,2020,3,40,96000,0,96000,0,0,0,0,50,0,0,0,0,2150,0,0,0,0,0,0,2100,0,0,280000
1,1,16,0,1,3,2020,3,41,260000,0,260000,0,0,0,0,0,0,0,2200,0,2200,0,0,0,0,0,0,0,0,0,300000
2,1,11,0,2,3,2020,3,29,71040,0,71040,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0
1,1,16,0,1,2,2020,3,41,940000,0,940000,0,0,0,0,0,0,0,17121,0,16221,0,0,-900,0,0,0,0,0,0,425000
1,1,15,0,1,1,2020,3,41,125000,0,125000,0,0,0,0,0,0,0,10010,0,27510,0,0,17500,0,0,0,0,0,0,475000
2,1,6,0,1,1,2020,3,9,0,3000,3000,0,0,0,0,0,0,0,3000,0,18720,0,0,0,0,9720,0,0,0,0,0
1,1,9,0,1,2,2020,3,21,0,0,0,0,0,0,0,0,0,0,1613,0,52233,0,0,0,0,50620,0,0,0,0,150000
2,1,12,1,1,2,2020,3,39,69100,0,69100,0,0,0,0,0,0,0,1001,0,27401,0,0,0,0,26400,0,0,0,0,0
1,1,14,0,1,1,2020,3,41,0,0,0,0,4920,0,0,15,0,0,4,0,185795,0,147496,0,0,17760,0,0,15600,0,400000
1,1,16,2,1,4,2020,3,15,35000,0,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000
2,1,6,0,1,1,2020,3,10,0,0,0,0,0,0,0,0,0,0,9,0,23457,0,0,0,0,23448,0,0,0,0,0
1,1,16,1,1,3,2020,3,41,166000,0,166000,0,0,0,0,40,0,0,17691,0,17731,0,0,0,0,0,0,0,0,0,540000
2,1,11,0,1,1,2020,3,21,52000,0,52000,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,1,13,0,1,2,2020,3,33,50000,0,50000,0,0,0,0,60,32000,0,3,0,32063,0,0,0,0,0,0,0,0,0,300000
1,1,16,1,1,5,2020,3,41,357080,0,357080,0,0,0,0,4400,0,0,70105,0,74505,0,0,0,0,0,0,0,0,0,730000
2,1,7,0,2,2,2020,3,23,45000,0,45000,0,0,0,0,0,0,0,0,0,11340,0,0,0,11340,0,0,0,0,0,0
1,1,15,1,1,3,2020,3,41,107000,50000,157000,0,0,0,0,0,0,0,255,0,255,0,0,0,0,0,0,0,0,0,700000
1,1,14,2,1,4,2020,3,41,92634,0,92634,0,0,0,0,6,0,0,100002,0,100008,0,0,0,0,0,0,0,0,0,80000
1,1,16,2,1,3,2020,3,41,180000,0,180000,0,0,0,0,3000,0,0,20500,0,23500,0,0,0,0,0,0,0,0,0,800000
1,1,8,1,2,3,2020,3,24,0,0,0,0,0,0,0,0,0,0,0,0,58374,0,10140,0,0,48234,0,0,0,0,45000
1,1,16,0,2,3,2020,3,41,445000,0,445000,0,0,0,0,15000,0,0,40102,0,62728,0,0,0,0,7626,0,0,0,0,650000
2,1,3,0,1,1,2020,3,4,0,0,0,0,0,0,0,0,0,0,0,0,9252,0,0,0,1560,7692,0,0,0,0,0
1,1,5,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,12,2,2,6,2020,3,26,62900,0,62900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,872000
1,1,11,0,1,2,2020,3,23,55000,0,55000,0,0,0,0,0,0,0,12,0,1092,0,0,0,0,0,1080,0,0,0,300000
2,1,4,0,1,1,2020,3,2,0,0,0,0,0,0,0,0,0,0,0,0,3360,0,0,0,0,3360,0,0,0,0,0
1,1,14,0,1,1,2020,3,41,139000,0,139000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270000
2,1,15,0,1,5,2020,3,41,166000,0,166000,0,0,0,0,0,0,0,675,0,9915,0,0,0,9240,0,0,0,0,0,0
1,1,16,0,1,2,2020,3,41,150000,0,150000,0,0,0,0,10000,0,0,79000,0,144028,0,0,0,0,45000,0,0,0,0,700000
1,1,14,0,2,2,2020,3,41,84000,0,84000,0,0,0,0,50,0,0,25576,0,68346,0,42720,0,0,0,0,0,0,0,485000
1,1,14,0,1,2,2020,3,40,93000,0,93000,0,0,0,0,0,0,0,6850,0,6850,0,0,0,0,0,0,0,0,0,19000
2,1,16,1,1,3,2020,3,41,153000,0,153000,0,0,0,0,0,0,0,25028,0,25028,0,0,0,0,0,0,0,0,0,0
1,1,13,0,1,2,2020,3,12,0,0,0,0,0,0,0,0,0,0,140,0,29181,0,0,650,0,28026,0,0,0,0,175000
2,1,10,0,2,2,2020,3,9,0,0,0,0,0,0,0,100,0,0,622,0,21122,0,0,0,0,0,0,0,20400,0,0
1,1,7,0,1,1,2020,3,7,0,0,0,0,0,0,0,0,0,0,0,0,16020,0,0,0,0,16020,0,0,0,0,166000
1,1,8,0,1,1,2020,3,6,0,0,0,0,0,0,0,0,0,0,10,0,13396,0,960,0,0,12426,0,0,0,0,200000
1,1,16,0,1,3,2020,3,27,26685,0,26685,0,0,0,0,50,0,0,69,0,39985,0,0,1,0,32052,0,0,0,0,500000
2,1,15,0,1,1,2020,3,41,100000,0,100000,0,0,0,0,20,0,0,27,0,47,0,0,0,0,0,0,0,0,0,0
1,1,11,0,1,1,2020,3,16,0,0,0,0,2040,0,0,4645,0,0,100,0,38785,0,0,4000,0,26000,0,0,0,0,500000
1,1,16,0,1,2,2020,3,30,10000,0,10000,0,10970,0,0,0,0,0,6201,0,63929,0,8088,0,0,26670,0,0,0,0,150000
1,1,12,0,1,2,2020,3,17,0,0,0,0,0,0,0,3250,0,0,107,0,40361,0,0,0,0,34400,0,0,0,0,350000
2,1,8,2,1,3,2020,3,23,55000,0,55000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,15,0,1,2,2020,3,41,293000,0,293000,0,0,0,0,0,0,0,3059,0,21059,0,0,0,0,18000,0,0,0,0,325000
1,1,14,0,1,1,2020,3,15,35000,0,35000,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,150000
2,1,10,2,1,5,2020,3,15,36000,0,36000,0,0,0,0,0,0,0,22,0,22,0,0,0,0,0,0,0,0,0,0
2,1,7,0,1,1,2020,3,21,0,0,0,0,0,0,0,0,0,0,2403,0,50727,0,23124,0,0,25200,0,0,0,0,0
2,1,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,15,1,1,3,2020,3,28,54000,10000,64000,0,0,0,0,0,0,0,4526,0,4526,0,0,0,0,0,0,0,0,0,225000
1,1,5,0,1,1,2020,3,8,18002,0,18002,0,0,0,0,0,0,0,104,0,1828,0,0,0,0,1724,0,0,0,0,200000
2,1,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,16,3,1,6,2020,3,41,287500,100000,427500,40000,0,0,0,0,0,0,950,0,950,0,0,0,0,0,0,0,0,0,300000
1,1,16,0,1,2,2020,3,41,305000,0,305000,0,0,0,0,11000,0,0,15500,0,26500,0,0,0,0,0,0,0,0,0,900000
1,1,12,0,2,4,2020,3,19,0,20000,20000,0,0,0,0,0,0,0,9,0,27135,0,0,0,0,27126,0,0,0,0,850000
1,1,16,0,1,3,2020,3,41,93400,0,93400,0,0,0,14456,2,0,0,6,0,31691,0,0,0,0,17226,0,1,0,0,200000
2,1,16,0,1,2,2020,3,41,955000,0,955000,0,0,0,0,1150,0,0,13494,0,14644,0,0,0,0,0,0,0,0,0,0
1,1,15,0,1,2,2020,3,41,130000,0,130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000
1,1,10,0,1,2,2020,3,41,500,0,500,0,0,0,0,3000,0,0,501,0,115501,0,0,70000,0,30000,0,12000,0,0,450000
1,1,16,0,1,2,2020,3,41,147000,0,147000,0,0,0,0,0,0,0,2376,0,45576,0,43200,0,0,0,0,0,0,0,510000
1,1,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,12,1,1,2,2020,3,25,60000,0,60000,0,0,0,0,0,0,0,48,0,48,0,0,0,0,0,0,0,0,0,0
1,1,13,0,1,2,2020,3,28,25400,0,25400,0,0,0,0,0,0,0,2,0,44402,0,44400,0,0,0,0,0,0,0,200000
1,1,14,0,1,3,2020,3,41,152777,0,152777,0,0,0,0,150,0,0,4410,0,20586,0,0,0,0,16026,0,0,0,0,250000
1,1,15,0,1,3,2020,3,41,114000,0,114000,0,0,0,0,0,0,0,240,0,240,0,0,0,0,0,0,0,0,0,180000
1,1,11,0,1,1,2020,3,12,15000,0,15000,0,0,0,0,0,0,0,1,0,13627,0,0,0,0,13626,0,0,0,0,240000
1,1,8,0,1,1,2020,3,25,0,60000,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174000
1,1,13,0,3,3,2020,3,41,68000,12170,80670,500,0,0,0,0,12500,10000,203,0,22703,0,0,0,0,0,0,0,0,0,280000
2,1,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,11,0,2,2,2020,3,22,53000,0,53000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,13,1,1,4,2020,3,41,100000,0,100000,0,0,0,0,0,0,0,765,0,12003,0,2292,0,0,8946,0,0,0,0,0
2,1,12,0,1,1,2020,3,24,50500,0,50500,0,0,0,0,0,0,0,520,0,7720,0,0,0,0,0,0,0,7200,0,0
2,1,13,0,1,1,2020,3,28,66000,1,66002,1,0,0,0,180,0,0,3000,0,3180,0,0,0,0,0,0,0,0,0,0
1,1,10,0,2,2,2020,3,17,31000,0,31000,0,0,0,0,0,0,0,10,0,9880,0,0,0,0,9870,0,0,0,0,175000
2,1,9,2,1,3,2020,3,27,60000,0,60000,0,0,5400,0,0,0,0,0,0,5400,0,0,0,0,0,0,0,0,0,0
1,1,13,1,1,5,2020,3,41,230000,0,230000,0,0,0,0,8,0,0,3550,0,3558,0,0,0,0,0,0,0,0,0,625000
1,1,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,16,0,1,1,2020,3,34,0,84000,84000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,14,0,1,1,2020,3,22,54000,0,54000,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0
2,1,16,0,1,3,2020,3,41,172000,0,172000,0,0,0,0,20950,20000,0,52312,0,161262,0,68000,0,0,0,0,0,0,0,0
1,1,11,0,1,1,2020,3,16,37500,0,37500,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,230000
1,1,8,0,1,2,2020,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1109,0,0,0,0,1109,0,0,0,0,100000
2,1,12,0,1,1,2020,3,6,0,0,0,0,0,0,0,0,0,0,0,0,14400,0,0,0,0,14400,0,0,0,0,0
2,1,12,0,1,2,2020,3,19,47000,0,47000,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
2,1,16,0,1,1,2020,3,1,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0
2,1,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,0,1,2,2020,3,18,0,0,0,0,0,0,0,0,0,0,253,0,43759,0,3480,0,0,30186,0,0,0,0,70000
2,1,9,1,1,2,2020,3,14,29578,0,29578,0,0,0,0,0,5202,0,16,0,5218,0,0,0,0,0,0,0,0,0,0
1,1,11,0,1,1,2020,3,12,29000,0,29000,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,150000
2,1,9,0,1,2,2020,3,18,42600,0,42600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,15,1,1,3,2020,3,41,132500,0,132500,0,0,0,0,0,0,0,0,0,13680,0,2880,0,0,0,10800,0,0,0,500000
1,1,11,0,1,1,2020,3,5,0,0,0,0,0,0,0,0,0,0,150,0,11078,0,0,0,0,1400,9528,0,0,0,332000
1,1,16,0,1,1,2020,3,13,30000,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105000
2,1,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,13,0,1,3,2020,3,41,568600,0,568600,0,0,0,0,0,0,0,163,0,163,0,0,0,0,0,0,0,0,0,0
1,1,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,15,0,1,1,2020,3,41,117000,0,117000,0,0,0,0,500,0,0,71001,0,71501,0,0,0,0,0,0,0,0,0,400000
2,1,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,8,0,1,2,2020,3,18,0,0,0,0,0,0,0,0,0,0,0,0,44276,0,1514,0,0,42762,0,0,0,0,50000
1,1,12,3,1,5,2020,3,41,132500,12500,145000,0,0,0,0,0,0,0,12210,0,24710,0,0,12500,0,0,0,0,0,0,300000
1,1,16,0,1,1,2020,3,8,13000,2000,15000,0,0,0,0,0,0,2500,299,0,2799,0,0,0,0,0,0,0,0,0,655
1,1,16,1,1,5,2020,3,41,292215,0,292215,0,0,0,0,0,0,0,508,0,3736,0,0,0,0,0,0,0,3228,0,225000
1,1,15,1,1,4,2020,3,41,254700,0,254700,0,0,0,0,0,0,0,4,0,6,0,0,2,0,0,0,0,0,0,330000
2,1,3,0,2,3,2020,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,14,0,1,1,2020,3,41,113000,0,113000,0,0,0,0,0,0,0,30,0,30,0,0,0,0,0,0,0,0,0,0
1,1,15,4,1,7,2020,3,41,112000,0,112000,0,0,0,0,0,0,0,12,10000,20012,10000,0,0,0,0,0,0,0,0,350000
1,1,16,0,1,2,2020,3,41,192000,0,192000,0,12000,0,0,3250,0,0,10008,0,25258,0,0,0,0,0,0,0,0,0,320000
1,1,6,0,1,1,2020,3,9,0,0,0,0,0,0,0,0,0,0,1800,0,20426,0,0,-1000,0,17226,0,0,0,0,130000
2,1,4,0,1,1,2020,3,6,0,0,0,0,0,0,0,0,0,0,1,0,12691,0,1248,0,0,11442,0,0,0,0,0
1,1,11,0,1,1,2020,3,20,0,0,0,0,0,0,0,0,0,0,14136,0,48246,0,0,0,0,13110,21000,0,0,0,155000
1,1,16,2,1,4,2020,3,41,178000,0,178000,0,0,0,0,0,0,0,6000,0,6000,0,0,0,0,0,0,0,0,0,320000
2,1,6,0,1,1,2020,3,7,0,0,0,0,0,0,0,0,0,0,1,0,15049,0,0,0,15048,0,0,0,0,0,0
1,1,7,0,1,1,2020,3,15,0,2000,2000,0,18000,0,0,0,0,0,2,0,33002,0,0,0,0,15000,0,0,0,0,179000
2,1,7,0,1,1,2020,3,24,11000,0,11000,0,0,0,0,500,0,0,229,0,48729,0,48000,0,0,0,0,0,0,0,0
1,1,14,0,1,2,2020,3,37,72000,0,72000,0,0,0,0,0,0,0,700,0,19136,0,10,0,0,18426,0,0,0,0,290000
1,1,10,0,1,2,2020,3,23,42000,0,42000,0,0,0,0,0,0,0,1400,0,15206,0,0,0,0,13806,0,0,0,0,600000
2,1,13,0,1,1,2020,3,29,70000,0,70000,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0
1,1,15,0,1,3,2020,3,41,130000,0,130000,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,600000
1,1,15,3,1,5,2020,3,12,27000,0,27000,0,0,0,0,0,0,0,2015,0,2015,0,0,0,0,0,0,0,0,0,750000
1,1,11,0,1,1,2020,3,41,0,0,0,0,0,0,0,0,0,0,0,0,103220,0,0,80000,0,23220,0,0,0,0,495000
1,1,10,0,1,3,2020,3,18,39000,0,39000,0,0,0,0,0,4000,0,2,0,4002,0,0,0,0,0,0,0,0,0,120000
1,1,11,0,1,1,2020,3,7,0,0,0,0,0,0,0,0,0,0,1,0,15613,0,0,0,0,15612,0,0,0,0,200000
2,1,3,0,1,1,2020,3,5,0,0,0,0,12000,0,0,0,0,0,40,0,12040,0,0,0,0,0,0,0,0,0,0
2,1,16,0,1,1,2020,3,41,143000,0,143000,0,0,0,0,10000,0,0,40026,0,50026,0,0,0,0,0,0,0,0,0,0
2,1,7,1,1,4,2020,3,9,20000,0,20000,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0
1,1,12,0,1,1,2020,3,21,51000,0,51000,0,0,0,0,13,0,0,600,0,613,0,0,0,0,0,0,0,0,0,250000
1,1,16,0,1,4,2020,3,41,300000,0,300000,0,0,0,0,0,0,0,510,0,2510,0,0,2000,0,0,0,0,0,0,1000000
1,1,7,0,1,1,2020,3,12,0,0,0,0,0,0,0,0,0,0,487,0,27813,0,12000,0,0,14826,0,0,0,0,350000
1,1,10,0,1,2,2020,3,37,70000,0,70000,0,0,0,0,0,0,0,9701,0,21031,0,0,0,0,6600,0,4730,0,0,230000
1,1,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,11,1,1,7,2020,3,32,58000,0,58000,0,0,0,0,0,0,0,1,0,21019,0,5556,0,0,15462,0,0,0,0,255000
1,1,16,2,1,4,2020,3,41,191000,0,191000,0,0,0,0,6000,0,0,18200,0,35200,0,0,0,0,0,0,0,0,0,80000
2,1,3,0,3,3,2020,3,12,15450,0,15450,0,0,0,0,0,12000,0,170,0,12170,0,0,0,0,0,0,0,0,0,0
2,1,9,2,1,4,2020,3,13,0,0,0,0,0,14232,0,0,0,0,0,0,31830,0,1464,0,0,16134,0,0,0,0,0
1,1,5,0,1,1,2020,3,5,0,0,0,0,0,0,0,0,0,0,0,0,12426,0,0,0,0,12426,0,0,0,0,29500
1,1,10,0,2,2,2020,3,41,103000,0,103000,0,0,0,0,0,0,0,701,0,701,0,0,0,0,0,0,0,0,0,220000
1,1,14,3,1,5,2020,3,39,92000,0,92000,0,0,0,0,0,0,0,3015,0,3015,0,0,0,0,0,0,0,0,0,480000
2,1,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,15,1,2,4,2020,3,41,95000,0,95000,0,0,0,0,0,0,0,602,0,11642,0,0,0,0,11040,0,0,0,0,275000
2,1,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,8,0,1,3,2020,3,17,22000,0,22000,0,0,0,0,0,0,0,0,0,20400,0,0,0,0,20400,0,0,0,0,55000
2,1,6,0,2,2,2020,3,14,25000,1,25002,1,0,0,0,0,0,0,0,0,8226,0,1200,0,0,7026,0,0,0,0,0
